"CountryCode","SeriesCode","Year","DESCRIPTION",
"SWE","SI.POV.NAHC","YR2014","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"SWE","SI.POV.NAHC","YR2015","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"SWE","SI.POV.NAHC","YR2016","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"SWE","SI.POV.NAHC","YR2017","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"SWE","SI.POV.NAHC","YR2018","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"SWE","SI.POV.NAHC","YR2019","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"SWE","SI.SPR.PCAP.ZG","YR2019","Estimated from income data. Growth rates are for the period of 2014-2019.",
"SWE","SN.ITK.DEFC.ZS","YR2001","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2002","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2003","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2004","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2005","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2006","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2007","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2008","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2009","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2010","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2011","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2012","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2013","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2014","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2015","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2016","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2017","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2018","Proportion of undernourished less than 2.5 percent.",
"SWE","SN.ITK.DEFC.ZS","YR2019","Proportion of undernourished less than 2.5 percent.",
"SWE","SP.UWT.TFRT","YR2013","Married or in-union women ages16-49. Source: Sweden 2013 Contraception Survey",
"SWE","SP.UWT.TFRT","YR2017","Married or in-union women ages16-49. Source: Sweden 2017 Contraception Survey",
"SWZ","IT.NET.USER.ZS","YR1990","Source: Swaziland Posts and Telecommunications Corporation (STPC).",
"SWZ","IT.NET.USER.ZS","YR1995","Source: Swaziland Posts and Telecommunications Corporation (STPC).",
"SWZ","IT.NET.USER.ZS","YR1996","Source: Swaziland Posts and Telecommunications Corporation (STPC).",
"SWZ","IT.NET.USER.ZS","YR1997","Source: Swaziland Posts and Telecommunications Corporation (STPC).",
"SWZ","IT.NET.USER.ZS","YR1998","Source: Swaziland Posts and Telecommunications Corporation (STPC).",
"SWZ","IT.NET.USER.ZS","YR1999","Source: Swaziland Posts and Telecommunications Corporation (STPC).",
"SWZ","IT.NET.USER.ZS","YR2000","Source: Swaziland Posts and Telecommunications Corporation (STPC).",
"SWZ","IT.NET.USER.ZS","YR2001","Source: Swaziland Posts and Telecommunications Corporation (STPC).",
"SWZ","IT.NET.USER.ZS","YR2002","Source: Swaziland Posts and Telecommunications Corporation (STPC).",
"SWZ","IT.NET.USER.ZS","YR2003","Source: Swaziland Posts and Telecommunications Corporation (STPC).",
"SWZ","IT.NET.USER.ZS","YR2004","Source: Swaziland Posts and Telecommunications Corporation (STPC).",
"SWZ","IT.NET.USER.ZS","YR2005","Source: ITU estimate.",
"SWZ","IT.NET.USER.ZS","YR2006","Source: Swaziland Posts and Telecommunications Corporation (STPC).",
"SWZ","IT.NET.USER.ZS","YR2007","Source: Swaziland Posts and Telecommunications Corporation",
"SWZ","IT.NET.USER.ZS","YR2008","Source: Swaziland Posts and Telecommunications Corporation",
"SWZ","IT.NET.USER.ZS","YR2009","Source: Swaziland Posts and Telecommunications Corporation",
"SWZ","IT.NET.USER.ZS","YR2010","Source: Swaziland Posts and Telecommunications Corporation",
"SWZ","IT.NET.USER.ZS","YR2011","Source: Swaziland Posts and Telecommunications Corporation;Note: SwaziMTN 3G Network; & SPTC 1x EV DO + ISPs; Networks +ISPs;",
"SWZ","IT.NET.USER.ZS","YR2012","Source: ITU estimate.",
"SWZ","IT.NET.USER.ZS","YR2013","Source: ITU estimate.",
"SWZ","IT.NET.USER.ZS","YR2014","Source: ITU estimate.",
"SWZ","IT.NET.USER.ZS","YR2015","Source: ITU estimate.",
"SWZ","IT.NET.USER.ZS","YR2016","Source: ITU estimate.",
"SWZ","IT.NET.USER.ZS","YR2017","Source: AfroBarometer;Note: 18+ at least once a month",
"SWZ","SE.ADT.LITR.ZS","YR2010","UIS Estimation",
"SWZ","SE.ADT.LITR.ZS","YR2018","UIS Estimation",
"SWZ","SE.ENR.PRSC.FM.ZS","YR1972","UIS Estimation",
"SWZ","SH.DYN.MORT","YR1960","Uncertainty bound is 181.9 - 240.2",
"SWZ","SH.DYN.MORT","YR1961","Uncertainty bound is 178 - 237.9",
"SWZ","SH.DYN.MORT","YR1962","Uncertainty bound is 174.5 - 234.1",
"SWZ","SH.DYN.MORT","YR1963","Uncertainty bound is 170.6 - 230.8",
"SWZ","SH.DYN.MORT","YR1964","Uncertainty bound is 166.9 - 227.4",
"SWZ","SH.DYN.MORT","YR1965","Uncertainty bound is 163.1 - 223.4",
"SWZ","SH.DYN.MORT","YR1966","Uncertainty bound is 158.9 - 219.7",
"SWZ","SH.DYN.MORT","YR1967","Uncertainty bound is 154.9 - 215.6",
"SWZ","SH.DYN.MORT","YR1968","Uncertainty bound is 151 - 211.5",
"SWZ","SH.DYN.MORT","YR1969","Uncertainty bound is 146.9 - 207.1",
"SWZ","SH.DYN.MORT","YR1970","Uncertainty bound is 142.8 - 202.3",
"SWZ","SH.DYN.MORT","YR1971","Uncertainty bound is 138.6 - 196.8",
"SWZ","SH.DYN.MORT","YR1972","Uncertainty bound is 134.2 - 190.5",
"SWZ","SH.DYN.MORT","YR1973","Uncertainty bound is 129.9 - 183.2",
"SWZ","SH.DYN.MORT","YR1974","Uncertainty bound is 125.1 - 175.4",
"SWZ","SH.DYN.MORT","YR1975","Uncertainty bound is 120.5 - 167.8",
"SWZ","SH.DYN.MORT","YR1976","Uncertainty bound is 116 - 160.3",
"SWZ","SH.DYN.MORT","YR1977","Uncertainty bound is 111.4 - 153.4",
"SWZ","SH.DYN.MORT","YR1978","Uncertainty bound is 106.9 - 146.7",
"SWZ","SH.DYN.MORT","YR1979","Uncertainty bound is 102.4 - 140",
"SWZ","SH.DYN.MORT","YR1980","Uncertainty bound is 97.9 - 133.4",
"SWZ","SH.DYN.MORT","YR1981","Uncertainty bound is 93.6 - 126.5",
"SWZ","SH.DYN.MORT","YR1982","Uncertainty bound is 89.1 - 119.7",
"SWZ","SH.DYN.MORT","YR1983","Uncertainty bound is 93.8 - 124.9",
"SWZ","SH.DYN.MORT","YR1984","Uncertainty bound is 80 - 105.6",
"SWZ","SH.DYN.MORT","YR1985","Uncertainty bound is 75.8 - 99",
"SWZ","SH.DYN.MORT","YR1986","Uncertainty bound is 71.6 - 92.7",
"SWZ","SH.DYN.MORT","YR1987","Uncertainty bound is 67.7 - 87.1",
"SWZ","SH.DYN.MORT","YR1988","Uncertainty bound is 64.4 - 82.3",
"SWZ","SH.DYN.MORT","YR1989","Uncertainty bound is 61.7 - 78.3",
"SWZ","SH.DYN.MORT","YR1990","Uncertainty bound is 59.9 - 75.5",
"SWZ","SH.DYN.MORT","YR1991","Uncertainty bound is 59.4 - 74.6",
"SWZ","SH.DYN.MORT","YR1992","Uncertainty bound is 60.8 - 75.9",
"SWZ","SH.DYN.MORT","YR1993","Uncertainty bound is 64.2 - 79.7",
"SWZ","SH.DYN.MORT","YR1994","Uncertainty bound is 69.1 - 85.4",
"SWZ","SH.DYN.MORT","YR1995","Uncertainty bound is 75.1 - 92.6",
"SWZ","SH.DYN.MORT","YR1996","Uncertainty bound is 81 - 99.6",
"SWZ","SH.DYN.MORT","YR1997","Uncertainty bound is 86.7 - 106.5",
"SWZ","SH.DYN.MORT","YR1998","Uncertainty bound is 92 - 113.2",
"SWZ","SH.DYN.MORT","YR1999","Uncertainty bound is 96.6 - 118.9",
"SWZ","SH.DYN.MORT","YR2000","Uncertainty bound is 100.9 - 124.4",
"SWZ","SH.DYN.MORT","YR2001","Uncertainty bound is 104.2 - 128.4",
"SWZ","SH.DYN.MORT","YR2002","Uncertainty bound is 106 - 130.7",
"SWZ","SH.DYN.MORT","YR2003","Uncertainty bound is 107.4 - 132.4",
"SWZ","SH.DYN.MORT","YR2004","Uncertainty bound is 107.6 - 133.2",
"SWZ","SH.DYN.MORT","YR2005","Uncertainty bound is 107 - 133.2",
"SWZ","SH.DYN.MORT","YR2006","Uncertainty bound is 97.3 - 122",
"SWZ","SH.DYN.MORT","YR2007","Uncertainty bound is 92.1 - 117.2",
"SWZ","SH.DYN.MORT","YR2008","Uncertainty bound is 89.3 - 116.2",
"SWZ","SH.DYN.MORT","YR2009","Uncertainty bound is 82.9 - 111",
"SWZ","SH.DYN.MORT","YR2010","Uncertainty bound is 72.3 - 100.8",
"SWZ","SH.DYN.MORT","YR2011","Uncertainty bound is 60.7 - 88.9",
"SWZ","SH.DYN.MORT","YR2012","Uncertainty bound is 53.4 - 82.2",
"SWZ","SH.DYN.MORT","YR2013","Uncertainty bound is 49.3 - 80",
"SWZ","SH.DYN.MORT","YR2014","Uncertainty bound is 47.6 - 81.9",
"SWZ","SH.DYN.MORT","YR2015","Uncertainty bound is 42.3 - 77",
"SWZ","SH.DYN.MORT","YR2016","Uncertainty bound is 39.9 - 77.5",
"SWZ","SH.DYN.MORT","YR2017","Uncertainty bound is 40.1 - 83.2",
"SWZ","SH.DYN.MORT","YR2018","Uncertainty bound is 35 - 77.9",
"SWZ","SH.DYN.MORT","YR2019","Uncertainty bound is 31 - 74.1",
"SWZ","SH.DYN.MORT","YR2020","Uncertainty bound is 29.1 - 75",
"SWZ","SH.STA.OWAD.ZS","YR1975","Plausible bound is 10 - 21.5",
"SWZ","SH.STA.OWAD.ZS","YR1976","Plausible bound is 10.7 - 22",
"SWZ","SH.STA.OWAD.ZS","YR1977","Plausible bound is 11.3 - 22.4",
"SWZ","SH.STA.OWAD.ZS","YR1978","Plausible bound is 12 - 23",
"SWZ","SH.STA.OWAD.ZS","YR1979","Plausible bound is 12.6 - 23.4",
"SWZ","SH.STA.OWAD.ZS","YR1980","Plausible bound is 13.3 - 23.9",
"SWZ","SH.STA.OWAD.ZS","YR1981","Plausible bound is 14 - 24.4",
"SWZ","SH.STA.OWAD.ZS","YR1982","Plausible bound is 14.7 - 25",
"SWZ","SH.STA.OWAD.ZS","YR1983","Plausible bound is 15.4 - 25.6",
"SWZ","SH.STA.OWAD.ZS","YR1984","Plausible bound is 16.1 - 26.1",
"SWZ","SH.STA.OWAD.ZS","YR1985","Plausible bound is 16.9 - 26.7",
"SWZ","SH.STA.OWAD.ZS","YR1986","Plausible bound is 17.6 - 27.4",
"SWZ","SH.STA.OWAD.ZS","YR1987","Plausible bound is 18.4 - 28",
"SWZ","SH.STA.OWAD.ZS","YR1988","Plausible bound is 19 - 28.6",
"SWZ","SH.STA.OWAD.ZS","YR1989","Plausible bound is 19.6 - 29.2",
"SWZ","SH.STA.OWAD.ZS","YR1990","Plausible bound is 20.3 - 29.7",
"SWZ","SH.STA.OWAD.ZS","YR1991","Plausible bound is 20.8 - 30.1",
"SWZ","SH.STA.OWAD.ZS","YR1992","Plausible bound is 21.4 - 30.5",
"SWZ","SH.STA.OWAD.ZS","YR1993","Plausible bound is 21.9 - 30.9",
"SWZ","SH.STA.OWAD.ZS","YR1994","Plausible bound is 22.4 - 31.3",
"SWZ","SH.STA.OWAD.ZS","YR1995","Plausible bound is 22.9 - 31.7",
"SWZ","SH.STA.OWAD.ZS","YR1996","Plausible bound is 23.4 - 32.2",
"SWZ","SH.STA.OWAD.ZS","YR1997","Plausible bound is 24 - 32.7",
"SWZ","SH.STA.OWAD.ZS","YR1998","Plausible bound is 24.5 - 33.2",
"SWZ","SH.STA.OWAD.ZS","YR1999","Plausible bound is 25.1 - 33.7",
"SWZ","SH.STA.OWAD.ZS","YR2000","Plausible bound is 25.7 - 34.2",
"SWZ","SH.STA.OWAD.ZS","YR2001","Plausible bound is 26.3 - 34.7",
"SWZ","SH.STA.OWAD.ZS","YR2002","Plausible bound is 26.8 - 35.1",
"SWZ","SH.STA.OWAD.ZS","YR2003","Plausible bound is 27.3 - 35.7",
"SWZ","SH.STA.OWAD.ZS","YR2004","Plausible bound is 27.9 - 36.2",
"SWZ","SH.STA.OWAD.ZS","YR2005","Plausible bound is 28.4 - 36.7",
"SWZ","SH.STA.OWAD.ZS","YR2006","Plausible bound is 28.9 - 37.3",
"SWZ","SH.STA.OWAD.ZS","YR2007","Plausible bound is 29.4 - 37.8",
"SWZ","SH.STA.OWAD.ZS","YR2008","Plausible bound is 30 - 38.4",
"SWZ","SH.STA.OWAD.ZS","YR2009","Plausible bound is 30.5 - 39",
"SWZ","SH.STA.OWAD.ZS","YR2010","Plausible bound is 31 - 39.5",
"SWZ","SH.STA.OWAD.ZS","YR2011","Plausible bound is 31.5 - 40.1",
"SWZ","SH.STA.OWAD.ZS","YR2012","Plausible bound is 32 - 40.8",
"SWZ","SH.STA.OWAD.ZS","YR2013","Plausible bound is 32.4 - 41.4",
"SWZ","SH.STA.OWAD.ZS","YR2014","Plausible bound is 32.8 - 42.1",
"SWZ","SH.STA.OWAD.ZS","YR2015","Plausible bound is 33.1 - 42.8",
"SWZ","SH.STA.OWAD.ZS","YR2016","Plausible bound is 33.5 - 43.5",
"SWZ","SI.DST.FRST.20","YR1994","Based on data from HIES. Estimated from grouped consumption data.",
"SWZ","SI.DST.FRST.20","YR2000","Based on data from HIES. Estimated from unit-record consumption data.",
"SWZ","SI.DST.FRST.20","YR2009","Based on data from HIES. Estimated from unit-record consumption data.",
"SWZ","SI.DST.FRST.20","YR2016","Based on data from HIES. Estimated from unit-record consumption data.",
"SWZ","SI.POV.GINI","YR1994","Based on data from HIES. Estimated from grouped consumption data.",
"SWZ","SI.POV.GINI","YR2000","Based on data from HIES. Estimated from unit-record consumption data.",
"SWZ","SI.POV.GINI","YR2009","Based on data from HIES. Estimated from unit-record consumption data.",
"SWZ","SI.POV.GINI","YR2016","Based on data from HIES. Estimated from unit-record consumption data.",
"SWZ","SI.POV.NAHC","YR2000    ","Source: Swaziland Centrral Statistics Office Poverty line is absolute. Government estimate.",
"SWZ","SI.POV.NAHC","YR2009    ","Source: Swaziland Centrral Statistics Office Poverty line is absolute. Government estimate.",
"SWZ","SI.POV.NAHC","YR2016","Source: Swaziland Centrral Statistics Office Poverty line is absolute. Government estimate.",
"SWZ","SI.SPR.PCAP.ZG","YR2016","Estimated from consumption data. Growth rates are for the period of 2009-2016.",
"SWZ","SL.TLF.0714.ZS","YR2000    ","Multiple Indicator Cluster Survey (MICS).",
"SWZ","SL.TLF.0714.ZS","YR2010","Multiple Indicator Cluster Survey (MICS).",
"SWZ","SP.UWT.TFRT","YR2007","Married or in-union women ages15-49. Source: Eswatini 2006-2007 Demographic and Health Survey",
"SWZ","SP.UWT.TFRT","YR2010","Married or in-union women ages15-49. Source: Eswatini 2010 Multiple Indicator Cluster Survey",
"SWZ","SP.UWT.TFRT","YR2014","Married or in-union women ages15-49. Source: Eswatini 2014 Multiple Indicator Cluster Survey",
"SYC","IT.NET.USER.ZS","YR1990","Source: Cable and Wireless (Seychelles) Ltd.",
"SYC","IT.NET.USER.ZS","YR1996","Source: Cable and Wireless (Seychelles) Ltd.",
"SYC","IT.NET.USER.ZS","YR1997","Source: Cable and Wireless (Seychelles) Ltd.",
"SYC","IT.NET.USER.ZS","YR1998","Source: Cable and Wireless (Seychelles) Ltd.",
"SYC","IT.NET.USER.ZS","YR1999","Source: Cable and Wireless (Seychelles) Ltd.",
"SYC","IT.NET.USER.ZS","YR2000","Source: ITU estimate.",
"SYC","IT.NET.USER.ZS","YR2001","Source: Ministry of Information Technology and Communication.;Note: Data at 31st December 2001.",
"SYC","IT.NET.USER.ZS","YR2002","Source: Ministry of Information Technology and Communication.",
"SYC","IT.NET.USER.ZS","YR2003","Source: Ministry of Information Technology and Communication.",
"SYC","IT.NET.USER.ZS","YR2004","Source: Ministry of Information Technology and Communication.",
"SYC","IT.NET.USER.ZS","YR2005","Source: Ministry of Information Technology and Communication.",
"SYC","IT.NET.USER.ZS","YR2006","Source: Ministry of Information Technology and Communication.",
"SYC","IT.NET.USER.ZS","YR2007","Source: MInistry of National Development",
"SYC","IT.NET.USER.ZS","YR2008","Source: MInistry of National Development",
"SYC","IT.NET.USER.ZS","YR2010","Source: ITU estimate.",
"SYC","IT.NET.USER.ZS","YR2011","Source: ITU estimate.",
"SYC","IT.NET.USER.ZS","YR2012","Source: ITU estimate.",
"SYC","IT.NET.USER.ZS","YR2013","Source: ITU estimate.",
"SYC","IT.NET.USER.ZS","YR2014","Source: ITU estimate.",
"SYC","IT.NET.USER.ZS","YR2015","Source: ITU estimate.",
"SYC","IT.NET.USER.ZS","YR2016","Source: ITU estimate.",
"SYC","IT.NET.USER.ZS","YR2017","Source: ITU estimate.",
"SYC","SE.ADT.LITR.ZS","YR2018","UIS Estimation",
"SYC","SE.ENR.PRSC.FM.ZS","YR2008","UIS Estimation",
"SYC","SE.ENR.PRSC.FM.ZS","YR2009","UIS Estimation",
"SYC","SE.ENR.PRSC.FM.ZS","YR2010","UIS Estimation",
"SYC","SH.DYN.MORT","YR1960","Uncertainty bound is 91.5 - 119.6",
"SYC","SH.DYN.MORT","YR1961","Uncertainty bound is 90.6 - 117.5",
"SYC","SH.DYN.MORT","YR1962","Uncertainty bound is 89.6 - 115",
"SYC","SH.DYN.MORT","YR1963","Uncertainty bound is 88.7 - 112.5",
"SYC","SH.DYN.MORT","YR1964","Uncertainty bound is 87.8 - 109.2",
"SYC","SH.DYN.MORT","YR1965","Uncertainty bound is 86.5 - 105.4",
"SYC","SH.DYN.MORT","YR1966","Uncertainty bound is 84.7 - 101.1",
"SYC","SH.DYN.MORT","YR1967","Uncertainty bound is 82.4 - 96.2",
"SYC","SH.DYN.MORT","YR1968","Uncertainty bound is 79.4 - 90.9",
"SYC","SH.DYN.MORT","YR1969","Uncertainty bound is 75.6 - 85.4",
"SYC","SH.DYN.MORT","YR1970","Uncertainty bound is 71.3 - 79.9",
"SYC","SH.DYN.MORT","YR1971","Uncertainty bound is 66.7 - 74.4",
"SYC","SH.DYN.MORT","YR1972","Uncertainty bound is 62 - 69.1",
"SYC","SH.DYN.MORT","YR1973","Uncertainty bound is 57.2 - 64",
"SYC","SH.DYN.MORT","YR1974","Uncertainty bound is 52.5 - 58.8",
"SYC","SH.DYN.MORT","YR1975","Uncertainty bound is 47.9 - 53.9",
"SYC","SH.DYN.MORT","YR1976","Uncertainty bound is 43.3 - 49",
"SYC","SH.DYN.MORT","YR1977","Uncertainty bound is 39 - 44.4",
"SYC","SH.DYN.MORT","YR1978","Uncertainty bound is 35 - 40.1",
"SYC","SH.DYN.MORT","YR1979","Uncertainty bound is 31.4 - 36.2",
"SYC","SH.DYN.MORT","YR1980","Uncertainty bound is 28.2 - 32.7",
"SYC","SH.DYN.MORT","YR1981","Uncertainty bound is 25.5 - 29.8",
"SYC","SH.DYN.MORT","YR1982","Uncertainty bound is 23.3 - 27.4",
"SYC","SH.DYN.MORT","YR1983","Uncertainty bound is 21.4 - 25.3",
"SYC","SH.DYN.MORT","YR1984","Uncertainty bound is 19.9 - 23.6",
"SYC","SH.DYN.MORT","YR1985","Uncertainty bound is 18.7 - 22.3",
"SYC","SH.DYN.MORT","YR1986","Uncertainty bound is 17.7 - 21.1",
"SYC","SH.DYN.MORT","YR1987","Uncertainty bound is 16.9 - 20.1",
"SYC","SH.DYN.MORT","YR1988","Uncertainty bound is 16.1 - 19.3",
"SYC","SH.DYN.MORT","YR1989","Uncertainty bound is 15.4 - 18.5",
"SYC","SH.DYN.MORT","YR1990","Uncertainty bound is 14.9 - 17.9",
"SYC","SH.DYN.MORT","YR1991","Uncertainty bound is 14.3 - 17.3",
"SYC","SH.DYN.MORT","YR1992","Uncertainty bound is 13.9 - 16.8",
"SYC","SH.DYN.MORT","YR1993","Uncertainty bound is 13.5 - 16.4",
"SYC","SH.DYN.MORT","YR1994","Uncertainty bound is 13.2 - 16.1",
"SYC","SH.DYN.MORT","YR1995","Uncertainty bound is 13 - 15.8",
"SYC","SH.DYN.MORT","YR1996","Uncertainty bound is 12.8 - 15.6",
"SYC","SH.DYN.MORT","YR1997","Uncertainty bound is 12.6 - 15.5",
"SYC","SH.DYN.MORT","YR1998","Uncertainty bound is 12.5 - 15.4",
"SYC","SH.DYN.MORT","YR1999","Uncertainty bound is 12.4 - 15.3",
"SYC","SH.DYN.MORT","YR2000","Uncertainty bound is 12.4 - 15.3",
